0.119372629,0.127642172,0.122903828,-0.041306203,0.311654269,0.04152193,-0.078621494,0.101491698,0.060519423,0.049861667,0.038956784,0.269034769,0.058435175,0.077913567,0.076402804,0,0.058435175,0.008560396,0.019478392,0.019478392,0.038956784,0.019478392,0,0.077913567,-0.044372604,-0.026440662,-0.033670511,-0.036047944,-0.043297164,-0.054856584,-0.035204581,-0.060807071,-0.053036335,-0.045508223,-0.058751499,-0.034237539,-0.079262838,-0.061577239,-0.101150731,-0.111482047,-0.168987201,-0.172210588,-0.162477214,-0.206496712,-0.221828204,-0.229155293,-0.208410789,-0.236217087,-0.225536281,-0.252447819,-0.253089562,-0.255396179,-0.31390668,-0.340143596,-0.344723413,-0.33468726,-0.32515018,-0.333455435,0.017917472,0.053752415,0.035834943,0.133025169,0.150275965,0.150275965,1
0.132676568,0.10247177,0.108141588,-0.072923291,0.269231494,0.055795495,-0.095195642,0.098090593,0.090132378,0.056994126,0.019230821,0.182166148,0.038461642,0.019230821,0.097970555,0.060722049,0.038461642,0.010643097,0.057692463,0.057692463,0.038461642,0,0.096154105,0.019230821,-0.017333702,-0.029194233,-0.019255001,-0.012388958,-0.011933958,-0.033832672,0.009695876,-0.032799731,-0.045742538,0.001820333,-0.018012071,-0.019979401,-0.074677174,-0.056882071,-0.074286073,-0.086775719,-0.162352891,-0.182941177,-0.172939792,-0.211062333,-0.224455269,-0.227754451,-0.227488287,-0.259634921,-0.247779945,-0.25239162,-0.258896937,-0.267318797,-0.330649434,-0.358630287,-0.365996667,-0.350114028,-0.327430918,-0.347555528,0.056564006,0.037709337,0.113128012,0.126282617,0.119530634,0.119530634,1
0.134944292,0.102672191,0.100274922,-0.039187986,0.286733089,0.033342466,-0.075520693,0.100434137,0.051283483,0.012636998,0.057346618,0.163498028,0.019115539,0.019115539,0.118909531,0.061311761,0.076462157,0.009404332,0.038231079,0.019115539,0,0,0.114693236,0,-0.038596394,-0.090815029,-0.037370596,-0.08888063,-0.088746484,-0.070020571,-0.055224075,-0.072383913,-0.057787362,-0.06405542,-0.065774631,-0.025164338,-0.041912519,-0.029950072,-0.076085817,-0.103575349,-0.166406551,-0.167455631,-0.138435005,-0.189879101,-0.18982299,-0.206494277,-0.177865996,-0.187693254,-0.201380372,-0.227185104,-0.218734527,-0.237508568,-0.312956252,-0.299792111,-0.33864565,-0.306215704,-0.312033667,-0.322230182,0.074690445,0.037345222,0.018672611,0.122379933,0.130715619,0.130715619,1
0.086385284,0.1121452,0.102805331,-0.070610678,0.226389787,0.019523783,-0.082601649,0.090379126,0.084472458,0.021003421,0.02058089,0.161035788,0,0.02058089,0.102035714,0.040258947,0,0.019607313,0.082323559,0.04116178,0.082323559,0.04116178,0.02058089,0,-0.007992167,-0.035799854,-0.025364375,-0.022256319,-0.024479845,-0.037608659,-0.008842419,-0.03693038,-0.046218611,-0.02187791,-0.038288836,-0.043747896,-0.06517572,-0.058562878,-0.088618956,-0.097800487,-0.165147963,-0.174037836,-0.176387269,-0.191629229,-0.214218554,-0.221992413,-0.214354329,-0.224581073,-0.243552588,-0.253750454,-0.250460265,-0.273628758,-0.32186009,-0.33181583,-0.353741696,-0.337258912,-0.341464558,-0.351936882,0.057230742,0.038153828,0.076307656,0.105987914,0.130935527,0.130935527,1
0.105715939,0.129600863,0.122064395,-0.059665511,0.199114202,0.008618264,-0.070745158,0.097827251,0.063517473,0.045435153,0.059734261,0.153504562,0,0.01991142,0.09594626,0.01918807,0.079645681,0.009727379,0.099557101,0.059734261,0.01991142,0.03982284,0.059734261,0.01991142,-0.026339392,-0.047133334,-0.025512148,-0.053154862,-0.059570712,-0.050678647,-0.021528484,-0.059545761,-0.062510277,-0.027105506,-0.039083183,-0.027288723,-0.049827954,-0.050573446,-0.06226528,-0.099046284,-0.158469357,-0.175615871,-0.154539459,-0.210691759,-0.220314579,-0.220835375,-0.189163298,-0.19942368,-0.213922016,-0.214735044,-0.222097146,-0.237065442,-0.313247637,-0.289256975,-0.325440266,-0.301974808,-0.312979885,-0.339480977,0.074751776,0.018687944,0.018687944,0.122067355,0.130414885,0.130414885,1
0.123409685,0.137912973,0.124910442,-0.07152315,0.232161915,0.079236058,-0.11604283,0.102717264,0.063690323,0.086550008,0.077387305,0.15121571,0,0,0.059725,0.037803927,0.038693653,-0.011179941,0.077387305,0.038693653,0.058040479,0.077387305,0.019346826,0,-0.01413701,-0.042090519,-0.016256319,-0.037470753,-0.041302821,-0.027699265,-0.010383297,-0.034599611,-0.029453255,-0.005908854,-0.002169661,-0.044912769,-0.068598147,-0.059872227,-0.087353907,-0.086429514,-0.125277419,-0.167010781,-0.172117486,-0.189256827,-0.208754261,-0.18052148,-0.19189802,-0.209562438,-0.227592969,-0.228499448,-0.231889568,-0.246095793,-0.310060483,-0.292355525,-0.332210835,-0.300302746,-0.315683475,-0.349064389,0.037695898,0.018847949,0.131935644,0.127531383,0.118550649,0.118550649,1
0.127058064,0.154502382,0.138300948,0.150078989,0.20707277,0.128751975,0.135860979,0.119950047,0.124012638,0.102685624,0,0.126932736,0.056474392,0.056474392,0.070300158,0.018133248,0.018824797,0.005892542,0.018824797,0.112948783,0.037649594,0.018824797,0.075299189,0.037649594,-0.000468943,-0.024175385,-0.030987652,-0.025054209,-0.023997596,-0.048367087,-0.013019841,-0.031598333,-0.027005216,-0.022346091,-0.027889442,-0.039371231,-0.065287305,-0.060320524,-0.084119444,-0.097931545,-0.15215648,-0.169077007,-0.162523431,-0.187631732,-0.18255269,-0.20231299,-0.217860885,-0.224575582,-0.229604504,-0.249343815,-0.229230843,-0.261261842,-0.333770782,-0.32875358,-0.362373003,-0.33709243,-0.33825464,-0.325937682,0.019154386,0.076617544,0.019154386,0.116041454,0.117783101,0.117783101,1
0.120590905,0.163995174,0.139779542,0.154696133,0.189504649,0.129143646,0.127762431,0.1213905,0.122928177,0.104972376,0.075801859,0.124963513,0.018950465,0.056851395,0.069060773,0.035703861,0.075801859,-0.013452045,0.018950465,0.018950465,0.018950465,0.075801859,0.018950465,0.018950465,-0.040597352,-0.035919177,-0.07189574,-0.045845748,-0.043100319,-0.049995849,-0.048908461,-0.04451548,-0.038070769,-0.052036387,-0.066242415,-0.043270894,-0.061423845,-0.058354121,-0.08008155,-0.107178666,-0.161815219,-0.153958403,-0.150360693,-0.169646793,-0.161289593,-0.194563097,-0.201287156,-0.204598248,-0.20849442,-0.233264882,-0.224145595,-0.24673596,-0.310082761,-0.302057367,-0.325520233,-0.312350301,-0.306235149,-0.298219304,0.01949329,0.03898658,0.01949329,0.102631315,0.117637088,0.117637088,1
0.141437674,0.164877849,0.153166496,0.151311365,0.239787998,0.132481506,0.123739072,0.1207531,0.119704102,0.116341627,0.110671384,0.104916255,0.073780923,0.073780923,0.065232011,0.052458127,0.036890461,0.019296962,0.018445231,0.018445231,0.018445231,0.018445231,0.018445231,0.018445231,-0.028254751,-0.029147911,-0.030622621,-0.031744459,-0.03198501,-0.032971385,-0.034988118,-0.043844897,-0.04431078,-0.044709113,-0.055932875,-0.065502064,-0.06938063,-0.07038204,-0.080153351,-0.098243786,-0.147050599,-0.153332186,-0.1722898,-0.175551692,-0.192309584,-0.201510735,-0.208312345,-0.21125348,-0.216035775,-0.227100489,-0.241712299,-0.255373286,-0.308304534,-0.322843191,-0.324392474,-0.331722253,-0.332839596,-0.333938261,0.036245323,0.054367985,0.018122662,0.141117138,0.133976398,0.133976398,1
0.143193146,0.092306825,0.103417655,-0.057538227,0.18939882,0.001053462,-0.047336604,0.099211574,0.089603917,0.04802802,0.018939882,0.103112246,0,0.018939882,0.106696205,0.082489797,0.056819646,0.015426969,0.037879764,0.037879764,0,0,0.113639292,0.018939882,-0.0162514,-0.051938042,-0.009287363,-0.046463788,-0.057635807,-0.030597588,-0.032176048,-0.043709626,-0.033631453,-0.036978081,-0.033495445,-0.044459477,-0.059712705,-0.048282173,-0.088666144,-0.100355679,-0.168279008,-0.179320187,-0.167284417,-0.199820364,-0.201961297,-0.221112998,-0.193695343,-0.206538945,-0.221540705,-0.246807415,-0.239570942,-0.250694965,-0.318213122,-0.312027631,-0.348368786,-0.315165092,-0.315489322,-0.330517626,0.018037944,0.054113832,0.054113832,0.142078095,0.136404146,0.136404146,1
0.130133431,0.1220506,0.09075997,-0.057389396,0.151973044,0.058328734,-0.11602385,0.110001348,0.068495619,0.061336706,0.018996631,0.100921722,0.094983153,0.075986522,0.072298617,0,0.018996631,-0.026652122,0.037993261,0,0.056989892,0,0.037993261,0.018996631,-0.032603195,-0.058734084,-0.015121712,-0.006088338,-0.020904321,0.016443278,-0.017536089,-0.017489416,-0.037807151,-0.009215195,0.001822568,-0.264662136,-0.330926224,-0.2286419,-0.385308456,-0.349549509,-0.222794888,-0.102799578,-0.174798834,-0.23664954,-0.328963058,-0.322139151,-0.466880944,-0.327783546,-0.205107424,-0.094331256,-0.153254846,-0.325079506,-0.433889144,-0.064519122,-0.16139727,-0.05807808,-0.214250007,-0.048038212,0.021076143,0.06322843,0.273989865,0.077957689,0.078996574,0.078996574,1
0.125283753,0.120038775,0.09841967,-0.065044382,0.154143903,0.004733932,-0.070807302,0.103996733,0.092581514,0.030371775,0.077071951,0.100197635,0.057803964,0.038535976,0.105374319,0,0.038535976,0.012768505,0.096339939,0.019267988,0.077071951,0.019267988,0.038535976,0,-0.026422632,-0.024768223,-0.006463884,0.013516009,-0.024808414,0.011057888,-0.024413167,-0.015179698,-0.029444383,-0.016047212,-0.029541278,-0.274275726,-0.344880674,-0.264316561,-0.375148613,-0.334180427,-0.229336192,-0.096486399,-0.192281369,-0.234922966,-0.338829801,-0.336630265,-0.441753794,-0.340010066,-0.200031582,-0.107298737,-0.143482801,-0.306033698,-0.409602293,-0.086192613,-0.146197555,-0.077026472,-0.215982901,-0.082582203,0.073351599,0.036675799,0.0183379,0.12958492,0.136899094,0.136899094,1
0.124827295,0.116452886,0.107995647,-0.068395822,0.156893192,0.00855083,-0.070803659,0.090706745,0.060431903,0.028656674,0,0.099429675,0.039223298,0.039223298,0.089893714,0.019885935,0.039223298,0.004726253,0.254951437,0.058834947,0,0.039223298,0.058834947,0.019611649,-0.03331397,-0.034241663,-0.043640701,-0.041534624,-0.041624979,-0.048626595,-0.033660106,-0.05165648,-0.050637858,-0.038056095,-0.059833111,-0.025338903,-0.061589623,-0.054989502,-0.073660193,-0.105685711,-0.151087886,-0.149084849,-0.150156403,-0.177327263,-0.184791447,-0.185288322,-0.19543699,-0.205248041,-0.211875383,-0.220466218,-0.221556128,-0.237444028,-0.300319954,-0.300907118,-0.324134167,-0.30628442,-0.319393131,-0.318622209,0.017825689,0.071302755,0.053477066,0.131925085,0.155047367,0.155047367,1
0.139599665,0.116929741,0.120037006,-0.088282979,0.150083973,0.00621132,-0.058339642,0.109980471,0.083404074,0.008325245,0.05628149,0.097824776,0.037520993,0.075041986,0.124288349,0,0.037520993,0.019599169,0.018760497,0,0.075041986,0.018760497,0,0.018760497,-0.020733287,-0.048296439,-0.010099075,-0.057168901,-0.056747723,-0.040203394,-0.027883831,-0.05581833,-0.058417154,-0.020094222,-0.035422709,-0.042525095,-0.063860035,-0.052866155,-0.098344992,-0.117086752,-0.177026403,-0.17488308,-0.178895778,-0.212459872,-0.246005037,-0.246648609,-0.199452455,-0.2151399,-0.240436394,-0.25565821,-0.270701103,-0.267446791,-0.322018031,-0.339872938,-0.351901128,-0.346213494,-0.346288215,-0.373801593,0.038270483,0.057405724,0.076540966,0.105067072,0.129523272,0.129523272,1
0.105783481,0.1241395,0.115477225,-0.067444299,0.139345972,0.019407397,-0.065502747,0.097953824,0.077848324,0.020134135,0.059719702,0.097485035,0,0.019906567,0.100552096,0.019497007,0.07962627,0.009449701,0.039813135,0.039813135,0.039813135,0.019906567,0.07962627,0.039813135,-0.035658622,-0.063670065,-0.000667048,-0.060505521,-0.059496416,-0.04669861,-0.025384355,-0.059922254,-0.063783784,-0.026187063,-0.039961649,-0.021885896,-0.041768963,-0.027963768,-0.085204578,-0.093209315,-0.167495262,-0.180985051,-0.163052488,-0.209715457,-0.239528322,-0.227053338,-0.191884771,-0.205316556,-0.232273508,-0.251703582,-0.247753113,-0.257139039,-0.335664665,-0.312853007,-0.357215983,-0.320613922,-0.346152707,-0.373197278,0.109656238,0.054828119,0.109656238,0.139877724,0.129080686,0.129080686,1
