0.311654269,0.127642172,0.122903828,-0.041306203,0.119372629,0.04152193,-0.078621494,0.101491698,0.060519423,0.013155946,0.049861667,0.038956784,0.269034769,0,0.058435175,0.077913567,0,0,0.076402804,0,0,0.038433538,-0.108572092,0.058435175,0.008560396,0.019478392,0.019478392,0.038956784,0.019478392,0,0.077913567,0.019216769,0,0.038433538,0,0,0,0,0.057650308,0.019216769,0.019216769,0,0,0.019216769,-0.012214709,-0.028686873,0.005607008,-0.030566482,0,0.038956784,0.019478392,0,0,0,0,0,0,0,0,0,0,0.019216769,0,0,0,0.019216769,0.019216769,0.019216769,0,0,0,0,0.019216769,0,0,0,0.038433538,-0.007556053,-0.034555926,-0.034555926,-0.013330393,-0.008032928,-0.027582615,-0.036779941,-0.033208641,-0.024235469,-0.02947043,-0.026819623,-0.035630339,-0.025175258,-0.032143389,-0.044372604,-0.026440662,-0.033670511,-0.036047944,-0.043297164,-0.054856584,-0.035204581,-0.060807071,-0.053036335,-0.045508223,-0.058751499,-0.034237539,-0.079262838,-0.061577239,-0.101150731,-0.111482047,-0.168987201,-0.172210588,-0.162477214,-0.206496712,-0.221828204,-0.229155293,-0.208410789,-0.236217087,-0.225536281,-0.252447819,-0.253089562,-0.255396179,-0.31390668,-0.340143596,-0.344723413,-0.33468726,-0.32515018,-0.333455435,-0.348102572,-0.344947773,-0.353157835,-0.319357981,-0.386307256,-0.416767637,-0.441250675,1
0.269231494,0.10247177,0.108141588,-0.072923291,0.132676568,0.055795495,-0.095195642,0.098090593,0.090132378,-0.008309468,0.056994126,0.019230821,0.182166148,0.057692463,0.038461642,0.019230821,0.020240683,0.020240683,0.097970555,0,0.060722049,0.020240683,-0.067030566,0.038461642,0.010643097,0.057692463,0.057692463,0.038461642,0,0.096154105,0.019230821,0,0,0,0.040481366,0.040481366,0.020240683,0,0,0.020240683,0,0,0,0.020240683,-0.004595963,-0.008107234,0.009645794,-0.017633688,0,0,0,0.057692463,0.020240683,0,0.040481366,0,0,0,0,0,0,0,0.020240683,0,0.040481366,0.020240683,0,0,0.020240683,0.020240683,0,0,0,0,0,0,0,-0.007287604,-0.021711943,-0.021711943,0.004156064,0.005166532,-0.005657343,-0.007871823,-0.015576851,0.017449482,-0.002947603,-0.027345193,-0.014256126,-0.026438517,0.005241341,-0.017333702,-0.029194233,-0.019255001,-0.012388958,-0.011933958,-0.033832672,0.009695876,-0.032799731,-0.045742538,0.001820333,-0.018012071,-0.019979401,-0.074677174,-0.056882071,-0.074286073,-0.086775719,-0.162352891,-0.182941177,-0.172939792,-0.211062333,-0.224455269,-0.227754451,-0.227488287,-0.259634921,-0.247779945,-0.25239162,-0.258896937,-0.267318797,-0.330649434,-0.358630287,-0.365996667,-0.350114028,-0.327430918,-0.347555528,-0.35003719,-0.34783777,-0.365399648,-0.328552176,-0.393987216,-0.449737989,-0.461025654,1
0.286733089,0.102672191,0.100274922,-0.039187986,0.134944292,0.033342466,-0.075520693,0.100434137,0.051283483,0.003327435,0.012636998,0.057346618,0.163498028,0.095577696,0.019115539,0.019115539,0.061311761,0.020437254,0.118909531,0.040874507,0.061311761,0.020437254,-0.093381057,0.076462157,0.009404332,0.038231079,0.019115539,0,0,0.114693236,0,0.020437254,0,0,0.020437254,0.040874507,0.020437254,0,0,0,0,0,0.040874507,0,-0.01814293,-0.042535272,0.010547819,-0.013400855,0.019115539,0,0,0.019115539,0,0.020437254,0,0,0,0,0,0,0,0,0,0,0.081749014,0,0,0,0.061311761,0.020437254,0,0,0,0,0,0,0,-0.050275953,-0.008047945,-0.008047945,0.007576128,0.012820677,-0.014400022,-0.035496961,-0.008969275,-0.031094119,-0.012352124,-0.070318159,-0.069633285,-0.083887751,-0.031697177,-0.038596394,-0.090815029,-0.037370596,-0.08888063,-0.088746484,-0.070020571,-0.055224075,-0.072383913,-0.057787362,-0.06405542,-0.065774631,-0.025164338,-0.041912519,-0.029950072,-0.076085817,-0.103575349,-0.166406551,-0.167455631,-0.138435005,-0.189879101,-0.18982299,-0.206494277,-0.177865996,-0.187693254,-0.201380372,-0.227185104,-0.218734527,-0.237508568,-0.312956252,-0.299792111,-0.33864565,-0.306215704,-0.312033667,-0.322230182,-0.335169831,-0.337427319,-0.3449052,-0.308832727,-0.375073023,-0.389262643,-0.423594167,1
0.226389787,0.1121452,0.102805331,-0.070610678,0.086385284,0.019523783,-0.082601649,0.090379126,0.084472458,-0.013487731,0.021003421,0.02058089,0.161035788,0.061742669,0,0.02058089,0.020129474,0,0.102035714,0.020129474,0.040258947,0,-0.080325414,0,0.019607313,0.082323559,0.04116178,0.082323559,0.04116178,0.02058089,0,0,0,0,0,0.020129474,0,0,0,0,0,0,0,0,0.009451322,-0.002249016,0.006466292,0.00416066,0.123485339,0,0.02058089,0.082323559,0.040258947,0.020129474,0.020129474,0,0.080517894,0.020129474,0,0.020129474,0,0,0.040258947,0.020129474,0,0,0,0,0,0,0.020129474,0.040258947,0.020129474,0.020129474,0,0,0,-0.026288887,0.003113896,0.003113896,0.004671834,0.012827287,0.00103341,-0.018050819,-0.003587313,-0.011488958,0.000467002,-0.031267808,-0.033936663,-0.029127459,-0.018277679,-0.007992167,-0.035799854,-0.025364375,-0.022256319,-0.024479845,-0.037608659,-0.008842419,-0.03693038,-0.046218611,-0.02187791,-0.038288836,-0.043747896,-0.06517572,-0.058562878,-0.088618956,-0.097800487,-0.165147963,-0.174037836,-0.176387269,-0.191629229,-0.214218554,-0.221992413,-0.214354329,-0.224581073,-0.243552588,-0.253750454,-0.250460265,-0.273628758,-0.32186009,-0.33181583,-0.353741696,-0.337258912,-0.341464558,-0.351936882,-0.351626824,-0.349583046,-0.346140604,-0.347459797,-0.382317746,-0.425325758,-0.452473734,1
0.199114202,0.129600863,0.122064395,-0.059665511,0.105715939,0.008618264,-0.070745158,0.097827251,0.063517473,-0.023868388,0.045435153,0.059734261,0.153504562,0.079645681,0,0.01991142,0,0,0.09594626,0.01918807,0.01918807,0.01918807,-0.078492064,0.079645681,0.009727379,0.099557101,0.059734261,0.01991142,0.03982284,0.059734261,0.01991142,0.01918807,0.01918807,0.038376141,0.01918807,0.01918807,0.01918807,0.038376141,0,0.01918807,0,0,0.038376141,0,-0.018287533,-0.044087463,0.029443938,-0.007381478,0.01991142,0.01991142,0,0.01991142,0.038376141,0,0.038376141,0,0,0.01918807,0,0,0,0,0.01918807,0.01918807,0.01918807,0,0,0,0.038376141,0,0,0,0,0,0,0.01918807,0,-0.011169394,-0.00188223,-0.00188223,0.013979083,0.026455978,-0.001904412,-0.01397105,-0.009616768,-0.009180315,-0.004045559,-0.03229428,-0.041436763,-0.042427158,-0.016559467,-0.026339392,-0.047133334,-0.025512148,-0.053154862,-0.059570712,-0.050678647,-0.021528484,-0.059545761,-0.062510277,-0.027105506,-0.039083183,-0.027288723,-0.049827954,-0.050573446,-0.06226528,-0.099046284,-0.158469357,-0.175615871,-0.154539459,-0.210691759,-0.220314579,-0.220835375,-0.189163298,-0.19942368,-0.213922016,-0.214735044,-0.222097146,-0.237065442,-0.313247637,-0.289256975,-0.325440266,-0.301974808,-0.312979885,-0.339480977,-0.337291038,-0.326083731,-0.358746714,-0.318553135,-0.366179037,-0.394228567,-0.432233055,1
0.232161915,0.137912973,0.124910442,-0.07152315,0.123409685,0.079236058,-0.11604283,0.102717264,0.063690323,0.011522386,0.086550008,0.077387305,0.15121571,0.058040479,0,0,0.056705891,0,0.059725,0.018901964,0.037803927,0,-0.090751024,0.038693653,-0.011179941,0.077387305,0.038693653,0.058040479,0.077387305,0.019346826,0,0.018901964,0.018901964,0,0.018901964,0.018901964,0,0.037803927,0,0.018901964,0,0.018901964,0,0,-0.014618514,-0.023569642,0.014834345,-0.00048371,0.077387305,0,0.019346826,0,0.018901964,0.018901964,0.018901964,0,0.056705891,0,0,0.018901964,0.018901964,0,0,0,0.037803927,0,0,0,0,0,0.037803927,0,0,0,0,0,0,-0.013468211,-0.019434658,-0.019434658,0.001319032,0.014478308,-0.022162526,0.000696155,-0.006248495,0.006834701,0.005521904,-0.01134375,-0.012784131,-0.038359935,0.003057256,-0.01413701,-0.042090519,-0.016256319,-0.037470753,-0.041302821,-0.027699265,-0.010383297,-0.034599611,-0.029453255,-0.005908854,-0.002169661,-0.044912769,-0.068598147,-0.059872227,-0.087353907,-0.086429514,-0.125277419,-0.167010781,-0.172117486,-0.189256827,-0.208754261,-0.18052148,-0.19189802,-0.209562438,-0.227592969,-0.228499448,-0.231889568,-0.246095793,-0.310060483,-0.292355525,-0.332210835,-0.300302746,-0.315683475,-0.349064389,-0.31400877,-0.340327862,-0.343868194,-0.325444446,-0.363931621,-0.385452196,-0.413676425,1
0.20707277,0.154502382,0.138300948,0.150078989,0.127058064,0.128751975,0.135860979,0.119950047,0.124012638,0.120063191,0.102685624,0,0.126932736,0.056474392,0.056474392,0.056474392,0,0.036266496,0.070300158,0,0.018133248,0.054399744,0.045023697,0.018824797,0.005892542,0.018824797,0.112948783,0.037649594,0.018824797,0.075299189,0.037649594,0,0,0,0.072532992,0.018133248,0.036266496,0,0,0,0,0,0.036266496,0,0.003047711,-0.006310607,0.014671363,0.000997932,0,0.037649594,0,0.018824797,0,0,0.018133248,0,0,0,0,0,0.018133248,0.018133248,0,0,0,0,0.018133248,0,0,0,0,0,0.036266496,0,0,0.036266496,0,-0.022712683,-0.005182687,-0.005182687,0.004156019,0.021054537,-0.019144166,-0.026328167,-0.003548773,0.002315418,0.009179391,-0.024782652,-0.017488451,-0.015963553,-0.010833215,-0.000468943,-0.024175385,-0.030987652,-0.025054209,-0.023997596,-0.048367087,-0.013019841,-0.031598333,-0.027005216,-0.022346091,-0.027889442,-0.039371231,-0.065287305,-0.060320524,-0.084119444,-0.097931545,-0.15215648,-0.169077007,-0.162523431,-0.187631732,-0.18255269,-0.20231299,-0.217860885,-0.224575582,-0.229604504,-0.249343815,-0.229230843,-0.261261842,-0.333770782,-0.32875358,-0.362373003,-0.33709243,-0.33825464,-0.325937682,-0.342442379,-0.334003394,-0.361287029,-0.343510274,-0.38903732,-0.43962223,-0.477423067,1
0.189504649,0.163995174,0.139779542,0.154696133,0.120590905,0.129143646,0.127762431,0.1213905,0.122928177,0.125690608,0.104972376,0.075801859,0.124963513,0.056851395,0.018950465,0.056851395,0.01785193,0.01785193,0.069060773,0.01785193,0.035703861,0.035703861,0.046961326,0.075801859,-0.013452045,0.018950465,0.018950465,0.018950465,0.075801859,0.018950465,0.018950465,0,0,0.053555791,0,0.01785193,0,0.01785193,0,0,0,0.053555791,0,0,-0.020302992,-0.019343648,-0.022609673,-0.028395527,0.056851395,0,0.018950465,0.03790093,0,0.01785193,0,0,0.01785193,0.01785193,0,0.01785193,0,0,0.01785193,0.01785193,0,0,0,0,0.01785193,0.01785193,0,0,0.01785193,0.01785193,0,0,0,-0.024509331,-0.037460512,-0.037460512,-0.030207146,-0.030086605,-0.033819935,-0.050869365,-0.042879852,-0.057902736,-0.041064787,-0.046990418,-0.064813672,-0.031183319,-0.06427099,-0.040597352,-0.035919177,-0.07189574,-0.045845748,-0.043100319,-0.049995849,-0.048908461,-0.04451548,-0.038070769,-0.052036387,-0.066242415,-0.043270894,-0.061423845,-0.058354121,-0.08008155,-0.107178666,-0.161815219,-0.153958403,-0.150360693,-0.169646793,-0.161289593,-0.194563097,-0.201287156,-0.204598248,-0.20849442,-0.233264882,-0.224145595,-0.24673596,-0.310082761,-0.302057367,-0.325520233,-0.312350301,-0.306235149,-0.298219304,-0.323935621,-0.307887088,-0.332579025,-0.310829693,-0.349010348,-0.396580737,-0.437488226,1
0.239787998,0.164877849,0.153166496,0.151311365,0.141437674,0.132481506,0.123739072,0.1207531,0.119704102,0.119031607,0.116341627,0.110671384,0.104916255,0.092226153,0.073780923,0.073780923,0.06994417,0.06994417,0.065232011,0.052458127,0.052458127,0.052458127,0.046402152,0.036890461,0.019296962,0.018445231,0.018445231,0.018445231,0.018445231,0.018445231,0.018445231,0.017486042,0.017486042,0.017486042,0.017486042,0.017486042,0.017486042,0.017486042,0.017486042,0.017486042,0.017486042,0.017486042,0.017486042,0.017486042,0.011474553,0.007314604,0.006845314,0.005635708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00460507,-0.005579868,-0.005579868,-0.008977944,-0.012034299,-0.014611787,-0.015547672,-0.018219405,-0.019730472,-0.021201335,-0.024809409,-0.026704126,-0.027684155,-0.027849643,-0.028254751,-0.029147911,-0.030622621,-0.031744459,-0.03198501,-0.032971385,-0.034988118,-0.043844897,-0.04431078,-0.044709113,-0.055932875,-0.065502064,-0.06938063,-0.07038204,-0.080153351,-0.098243786,-0.147050599,-0.153332186,-0.1722898,-0.175551692,-0.192309584,-0.201510735,-0.208312345,-0.21125348,-0.216035775,-0.227100489,-0.241712299,-0.255373286,-0.308304534,-0.322843191,-0.324392474,-0.331722253,-0.332839596,-0.333938261,-0.337934819,-0.338590255,-0.339074601,-0.339144417,-0.366109982,-0.400868241,-0.446618219,1
0.18939882,0.092306825,0.103417655,-0.057538227,0.143193146,0.001053462,-0.047336604,0.099211574,0.089603917,0.009320619,0.04802802,0.018939882,0.103112246,0.075759528,0,0.018939882,0.020622449,0,0.106696205,0,0.082489797,0,-0.066736213,0.056819646,0.015426969,0.037879764,0.037879764,0,0,0.113639292,0.018939882,0.020622449,0,0,0.041244898,0.020622449,0.041244898,0,0,0,0.020622449,0,0,0,-0.008546684,-0.029763695,0.032384011,-0.006733319,0.018939882,0.056819646,0.018939882,0.09469941,0.020622449,0,0,0,0,0,0.020622449,0,0,0,0,0.020622449,0.020622449,0,0,0,0.041244898,0.020622449,0,0,0,0,0,0,0.020622449,-0.023306678,0.002569455,0.002569455,0.027666621,0.036906214,-0.001490286,-0.024222237,0.014051398,-0.006660059,0.010673823,-0.02620558,-0.027826646,-0.036440293,-0.001917109,-0.0162514,-0.051938042,-0.009287363,-0.046463788,-0.057635807,-0.030597588,-0.032176048,-0.043709626,-0.033631453,-0.036978081,-0.033495445,-0.044459477,-0.059712705,-0.048282173,-0.088666144,-0.100355679,-0.168279008,-0.179320187,-0.167284417,-0.199820364,-0.201961297,-0.221112998,-0.193695343,-0.206538945,-0.221540705,-0.246807415,-0.239570942,-0.250694965,-0.318213122,-0.312027631,-0.348368786,-0.315165092,-0.315489322,-0.330517626,-0.345984485,-0.343382851,-0.347541917,-0.314052157,-0.379932057,-0.391636903,-0.420428899,1
